"Date","Name","Count","Cumulative"
"2020-07-11","kml_30",0,0
"2020-07-11","kml_33",0,3
"2020-07-11","kml_34",0,2
"2020-07-11","kml_35",1,7
"2020-07-11","kml_36",0,4
"2020-07-11","kml_37",0,0
"2020-07-11","kml_39",0,2
"2020-07-11","kml_4",0,7
"2020-07-11","kml_41",0,3
"2020-07-11","kml_42",0,1
"2020-07-11","kml_43",0,4
"2020-07-11","kml_44",0,0
"2020-07-11","kml_45",0,10
"2020-07-11","kml_46",0,2
"2020-07-11","kml_47",0,7
"2020-07-11","kml_48",0,0
"2020-07-11","kml_49",0,1
"2020-07-11","kml_5",0,2
"2020-07-11","kml_50",0,0
"2020-07-11","kml_51",0,4
"2020-07-11","kml_52",0,4
"2020-07-11","kml_53",0,7
"2020-07-11","kml_54",1,4
"2020-07-11","kml_55",0,8
"2020-07-11","kml_6",0,0
"2020-07-11","kml_8",0,0
"2020-07-11","kml_9",0,1
"2020-07-12","kml_1",0,6
"2020-07-12","kml_10",0,1
"2020-07-12","kml_11",0,2
"2020-07-12","kml_12",0,17
"2020-07-12","kml_13",0,6
"2020-07-12","kml_14",0,0
"2020-07-12","kml_15",0,1
"2020-07-12","kml_16",0,1
"2020-07-12","kml_17",0,1
"2020-07-12","kml_18",0,3
"2020-07-12","kml_19",0,5
"2020-07-12","kml_2",0,16
"2020-07-12","kml_20",0,0
"2020-07-12","kml_21",0,19
"2020-07-12","kml_22",1,3
"2020-07-12","kml_25",0,0
"2020-07-12","kml_26",0,0
"2020-07-12","kml_28",0,0
"2020-07-12","kml_29",0,1
"2020-07-12","kml_3",0,4
"2020-07-12","kml_30",0,0
"2020-07-12","kml_33",0,3
"2020-07-12","kml_34",0,2
"2020-07-12","kml_35",1,8
"2020-07-12","kml_36",0,4
"2020-07-12","kml_37",0,0
"2020-07-12","kml_39",0,2
"2020-07-12","kml_4",1,8
"2020-07-12","kml_41",0,3
"2020-07-12","kml_42",0,1
"2020-07-12","kml_43",1,5
"2020-07-12","kml_44",0,0
"2020-07-12","kml_45",0,10
"2020-07-12","kml_46",1,3
"2020-07-12","kml_47",0,7
"2020-07-12","kml_48",0,0
"2020-07-12","kml_49",0,1
"2020-07-12","kml_5",1,3
"2020-07-12","kml_50",0,0
"2020-07-12","kml_51",0,4
"2020-07-12","kml_52",0,4
"2020-07-12","kml_53",0,7
"2020-07-12","kml_54",0,4
"2020-07-12","kml_55",0,8
"2020-07-12","kml_6",0,0
"2020-07-12","kml_8",0,0
"2020-07-12","kml_9",0,1
"2020-07-13","kml_1",0,6
"2020-07-13","kml_10",0,1
"2020-07-13","kml_11",0,2
"2020-07-13","kml_12",0,17
"2020-07-13","kml_13",0,6
"2020-07-13","kml_14",0,0
"2020-07-13","kml_15",0,1
"2020-07-13","kml_16",0,1
"2020-07-13","kml_17",1,2
"2020-07-13","kml_18",0,3
"2020-07-13","kml_19",0,5
"2020-07-13","kml_2",0,16
"2020-07-13","kml_20",0,0
"2020-07-13","kml_21",0,19
"2020-07-13","kml_22",0,3
"2020-07-13","kml_25",0,0
"2020-07-13","kml_26",0,0
"2020-07-13","kml_28",0,0
"2020-07-13","kml_29",0,1
"2020-07-13","kml_3",0,4
"2020-07-13","kml_30",0,0
"2020-07-13","kml_33",0,3
"2020-07-13","kml_34",0,2
"2020-07-13","kml_35",0,8
"2020-07-13","kml_36",0,4
"2020-07-13","kml_37",0,0
"2020-07-13","kml_39",0,2
"2020-07-13","kml_4",0,8
"2020-07-13","kml_41",0,3
"2020-07-13","kml_42",0,1
"2020-07-13","kml_43",0,5
"2020-07-13","kml_44",0,0
"2020-07-13","kml_45",0,10
"2020-07-13","kml_46",1,4
"2020-07-13","kml_47",0,7
"2020-07-13","kml_48",0,0
"2020-07-13","kml_49",0,1
"2020-07-13","kml_5",0,3
"2020-07-13","kml_50",0,0
"2020-07-13","kml_51",0,4
"2020-07-13","kml_52",0,4
"2020-07-13","kml_53",1,8
"2020-07-13","kml_54",0,4
"2020-07-13","kml_55",0,8
"2020-07-13","kml_6",0,0
"2020-07-13","kml_8",0,0
"2020-07-13","kml_9",0,1
"2020-07-14","kml_1",0,6
"2020-07-14","kml_10",0,1
"2020-07-14","kml_11",0,2
"2020-07-14","kml_12",5,22
"2020-07-14","kml_13",0,6
"2020-07-14","kml_14",0,0
"2020-07-14","kml_15",0,1
"2020-07-14","kml_16",1,2
"2020-07-14","kml_17",0,2
"2020-07-14","kml_18",0,3
"2020-07-14","kml_19",0,5
"2020-07-14","kml_2",1,17
"2020-07-14","kml_20",0,0
"2020-07-14","kml_21",0,19
"2020-07-14","kml_22",0,3
"2020-07-14","kml_25",0,0
"2020-07-14","kml_26",2,2
"2020-07-14","kml_28",0,0
"2020-07-14","kml_29",1,2
"2020-07-14","kml_3",0,4
"2020-07-14","kml_30",0,0
"2020-07-14","kml_33",0,3
"2020-07-14","kml_34",0,2
"2020-07-14","kml_35",1,9
"2020-07-14","kml_36",0,4
"2020-07-14","kml_37",1,1
"2020-07-14","kml_39",0,2
"2020-07-14","kml_4",1,9
"2020-07-14","kml_41",0,3
"2020-07-14","kml_42",0,1
"2020-07-14","kml_43",0,5
"2020-07-14","kml_44",0,0
"2020-07-14","kml_45",0,10
"2020-07-14","kml_46",0,4
"2020-07-14","kml_47",0,7
"2020-07-14","kml_48",0,0
"2020-07-14","kml_49",0,1
"2020-07-14","kml_5",0,3
"2020-07-14","kml_50",0,0
"2020-07-14","kml_51",0,4
"2020-07-14","kml_52",0,4
"2020-07-14","kml_53",0,8
"2020-07-14","kml_54",0,4
"2020-07-14","kml_55",0,8
"2020-07-14","kml_6",0,0
"2020-07-14","kml_8",0,0
"2020-07-14","kml_9",0,1
"2020-07-15","kml_1",0,6
"2020-07-15","kml_10",0,1
"2020-07-15","kml_11",0,2
"2020-07-15","kml_12",0,22
"2020-07-15","kml_13",0,6
"2020-07-15","kml_14",0,0
"2020-07-15","kml_15",0,1
"2020-07-15","kml_16",0,2
"2020-07-15","kml_17",0,2
"2020-07-15","kml_18",1,4
"2020-07-15","kml_19",0,5
"2020-07-15","kml_2",0,17
"2020-07-15","kml_20",0,0
"2020-07-15","kml_21",0,19
"2020-07-15","kml_22",0,3
"2020-07-15","kml_25",0,0
"2020-07-15","kml_26",0,2
"2020-07-15","kml_28",0,0
"2020-07-15","kml_29",0,2
"2020-07-15","kml_3",0,4
"2020-07-15","kml_30",0,0
"2020-07-15","kml_33",0,3
"2020-07-15","kml_34",0,2
"2020-07-15","kml_35",0,9
"2020-07-15","kml_36",0,4
"2020-07-15","kml_37",0,1
"2020-07-15","kml_39",0,2
"2020-07-15","kml_4",2,11
"2020-07-15","kml_41",0,3
"2020-07-15","kml_42",0,1
"2020-07-15","kml_43",0,5
"2020-07-15","kml_44",0,0
"2020-07-15","kml_45",0,10
"2020-07-15","kml_46",0,4
"2020-07-15","kml_47",0,7
"2020-07-15","kml_48",0,0
"2020-07-15","kml_49",0,1
"2020-07-15","kml_5",0,3
"2020-07-15","kml_50",0,0
"2020-07-15","kml_51",0,4
"2020-07-15","kml_52",0,4
"2020-07-15","kml_53",0,8
"2020-07-15","kml_54",0,4
"2020-07-15","kml_55",0,8
"2020-07-15","kml_6",0,0
"2020-07-15","kml_8",0,0
"2020-07-15","kml_9",1,2
"2020-07-16","kml_1",0,6
"2020-07-16","kml_10",0,1
"2020-07-16","kml_11",0,2
"2020-07-16","kml_12",0,22
"2020-07-16","kml_13",0,6
"2020-07-16","kml_14",1,1
"2020-07-16","kml_15",0,1
"2020-07-16","kml_16",0,2
"2020-07-16","kml_17",0,2
"2020-07-16","kml_18",0,4
"2020-07-16","kml_19",1,6
"2020-07-16","kml_2",0,17
"2020-07-16","kml_20",0,0
"2020-07-16","kml_21",0,19
"2020-07-16","kml_22",1,4
"2020-07-16","kml_25",0,0
"2020-07-16","kml_26",0,2
"2020-07-16","kml_28",0,0
"2020-07-16","kml_29",0,2
"2020-07-16","kml_3",0,4
"2020-07-16","kml_30",0,0
"2020-07-16","kml_33",0,3
"2020-07-16","kml_34",0,2
"2020-07-16","kml_35",1,10
"2020-07-16","kml_36",0,4
"2020-07-16","kml_37",0,1
"2020-07-16","kml_39",0,2
"2020-07-16","kml_4",0,11
"2020-07-16","kml_41",0,3
"2020-07-16","kml_42",0,1
"2020-07-16","kml_43",0,5
"2020-07-16","kml_44",0,0
"2020-07-16","kml_45",0,10
"2020-07-16","kml_46",0,4
"2020-07-16","kml_47",0,7
"2020-07-16","kml_48",0,0
"2020-07-16","kml_49",0,1
"2020-07-16","kml_5",0,3
"2020-07-16","kml_50",0,0
"2020-07-16","kml_51",0,4
"2020-07-16","kml_52",0,4
"2020-07-16","kml_53",0,8
"2020-07-16","kml_54",0,4
"2020-07-16","kml_55",0,8
"2020-07-16","kml_6",0,0
"2020-07-16","kml_8",1,1
"2020-07-16","kml_9",0,2
"2020-07-17","kml_1",0,6
"2020-07-17","kml_10",0,1
"2020-07-17","kml_11",0,2
"2020-07-17","kml_12",0,22
"2020-07-17","kml_13",0,6
"2020-07-17","kml_14",0,1
"2020-07-17","kml_15",0,1
"2020-07-17","kml_16",0,2
"2020-07-17","kml_17",0,2
"2020-07-17","kml_18",0,4
"2020-07-17","kml_19",0,6
"2020-07-17","kml_2",0,17
"2020-07-17","kml_20",0,0
"2020-07-17","kml_21",0,19
"2020-07-17","kml_22",0,4
"2020-07-17","kml_25",0,0
"2020-07-17","kml_26",0,2
"2020-07-17","kml_28",0,0
"2020-07-17","kml_29",0,2
"2020-07-17","kml_3",0,4
"2020-07-17","kml_30",0,0
"2020-07-17","kml_33",0,3
"2020-07-17","kml_34",0,2
"2020-07-17","kml_35",1,11
"2020-07-17","kml_36",1,5
"2020-07-17","kml_37",0,1
"2020-07-17","kml_39",0,2
"2020-07-17","kml_4",0,11
"2020-07-17","kml_41",0,3
"2020-07-17","kml_42",0,1
"2020-07-17","kml_43",0,5
"2020-07-17","kml_44",0,0
"2020-07-17","kml_45",0,10
"2020-07-17","kml_46",0,4
"2020-07-17","kml_47",0,7
"2020-07-17","kml_48",0,0
"2020-07-17","kml_49",0,1
"2020-07-17","kml_5",0,3
"2020-07-17","kml_50",0,0
"2020-07-17","kml_51",0,4
"2020-07-17","kml_52",0,4
"2020-07-17","kml_53",2,10
"2020-07-17","kml_54",0,4
"2020-07-17","kml_55",0,8
"2020-07-17","kml_6",0,0
"2020-07-17","kml_8",0,1
"2020-07-17","kml_9",0,2
"2020-07-18","kml_1",0,6
"2020-07-18","kml_10",0,1
"2020-07-18","kml_11",0,2
"2020-07-18","kml_12",0,22
"2020-07-18","kml_13",0,6
"2020-07-18","kml_14",0,1
"2020-07-18","kml_15",0,1
"2020-07-18","kml_16",0,2
"2020-07-18","kml_17",0,2
"2020-07-18","kml_18",0,4
"2020-07-18","kml_19",0,6
"2020-07-18","kml_2",0,17
"2020-07-18","kml_20",0,0
"2020-07-18","kml_21",0,19
"2020-07-18","kml_22",0,4
"2020-07-18","kml_25",0,0
"2020-07-18","kml_26",0,2
"2020-07-18","kml_28",0,0
"2020-07-18","kml_29",0,2
"2020-07-18","kml_3",0,4
"2020-07-18","kml_30",0,0
"2020-07-18","kml_33",0,3
"2020-07-18","kml_34",1,3
"2020-07-18","kml_35",0,11
"2020-07-18","kml_36",0,5
"2020-07-18","kml_37",0,1
"2020-07-18","kml_39",0,2
"2020-07-18","kml_4",0,11
"2020-07-18","kml_41",0,3
"2020-07-18","kml_42",0,1
"2020-07-18","kml_43",0,5
"2020-07-18","kml_44",0,0
"2020-07-18","kml_45",0,10
"2020-07-18","kml_46",0,4
"2020-07-18","kml_47",0,7
"2020-07-18","kml_48",0,0
"2020-07-18","kml_49",0,1
"2020-07-18","kml_5",0,3
"2020-07-18","kml_50",0,0
"2020-07-18","kml_51",0,4
"2020-07-18","kml_52",0,4
"2020-07-18","kml_53",0,10
"2020-07-18","kml_54",0,4
"2020-07-18","kml_55",1,9
"2020-07-18","kml_6",0,0
"2020-07-18","kml_8",0,1
"2020-07-18","kml_9",0,2
"2020-07-19","kml_1",0,6
"2020-07-19","kml_10",0,1
"2020-07-19","kml_11",0,2
"2020-07-19","kml_12",0,22
"2020-07-19","kml_13",0,6
"2020-07-19","kml_14",0,1
"2020-07-19","kml_15",0,1
"2020-07-19","kml_16",0,2
"2020-07-19","kml_17",0,2
"2020-07-19","kml_18",0,4
"2020-07-19","kml_19",0,6
"2020-07-19","kml_2",0,17
"2020-07-19","kml_20",0,0
"2020-07-19","kml_21",1,20
"2020-07-19","kml_22",0,4
"2020-07-19","kml_25",0,0
"2020-07-19","kml_26",0,2
"2020-07-19","kml_28",0,0
"2020-07-19","kml_29",0,2
"2020-07-19","kml_3",0,4
"2020-07-19","kml_30",0,0
"2020-07-19","kml_33",0,3
"2020-07-19","kml_34",0,3
"2020-07-19","kml_35",0,11
"2020-07-19","kml_36",0,5
"2020-07-19","kml_37",0,1
"2020-07-19","kml_39",0,2
"2020-07-19","kml_4",0,11
"2020-07-19","kml_41",0,3
"2020-07-19","kml_42",0,1
"2020-07-19","kml_43",0,5
"2020-07-19","kml_44",0,0
"2020-07-19","kml_45",0,10
"2020-07-19","kml_46",0,4
"2020-07-19","kml_47",0,7
"2020-07-19","kml_48",0,0
"2020-07-19","kml_49",0,1
"2020-07-19","kml_5",0,3
"2020-07-19","kml_50",0,0
"2020-07-19","kml_51",0,4
"2020-07-19","kml_52",0,4
"2020-07-19","kml_53",0,10
"2020-07-19","kml_54",0,4
"2020-07-19","kml_55",0,9
"2020-07-19","kml_6",0,0
"2020-07-19","kml_8",0,1
"2020-07-19","kml_9",0,2
"2020-07-20","kml_1",0,6
"2020-07-20","kml_10",0,1
"2020-07-20","kml_11",0,2
"2020-07-20","kml_12",0,22
"2020-07-20","kml_13",0,6
"2020-07-20","kml_14",0,1
"2020-07-20","kml_15",0,1
"2020-07-20","kml_16",0,2
"2020-07-20","kml_17",0,2
"2020-07-20","kml_18",0,4
"2020-07-20","kml_19",0,6
"2020-07-20","kml_2",0,17
"2020-07-20","kml_20",0,0
"2020-07-20","kml_21",0,20
"2020-07-20","kml_22",1,5
"2020-07-20","kml_25",1,1
"2020-07-20","kml_26",0,2
"2020-07-20","kml_28",0,0
"2020-07-20","kml_29",0,2
"2020-07-20","kml_3",0,4
"2020-07-20","kml_30",0,0
"2020-07-20","kml_33",0,3
"2020-07-20","kml_34",0,3
"2020-07-20","kml_35",1,12
"2020-07-20","kml_36",0,5
"2020-07-20","kml_37",0,1
"2020-07-20","kml_39",0,2
"2020-07-20","kml_4",0,11
"2020-07-20","kml_41",0,3
"2020-07-20","kml_42",0,1
"2020-07-20","kml_43",0,5
"2020-07-20","kml_44",0,0
"2020-07-20","kml_45",0,10
"2020-07-20","kml_46",0,4
"2020-07-20","kml_47",0,7
"2020-07-20","kml_48",0,0
"2020-07-20","kml_49",0,1
"2020-07-20","kml_5",0,3
"2020-07-20","kml_50",0,0
"2020-07-20","kml_51",0,4
"2020-07-20","kml_52",0,4
"2020-07-20","kml_53",0,10
"2020-07-20","kml_54",0,4
"2020-07-20","kml_55",0,9
"2020-07-20","kml_6",0,0
"2020-07-20","kml_8",1,2
"2020-07-20","kml_9",0,2
"2020-07-21","kml_1",0,6
"2020-07-21","kml_10",0,1
"2020-07-21","kml_11",0,2
"2020-07-21","kml_12",0,22
"2020-07-21","kml_13",0,6
"2020-07-21","kml_14",0,1
"2020-07-21","kml_15",0,1
"2020-07-21","kml_16",0,2
"2020-07-21","kml_17",0,2
"2020-07-21","kml_18",0,4
"2020-07-21","kml_19",0,6
"2020-07-21","kml_2",0,17
"2020-07-21","kml_20",0,0
"2020-07-21","kml_21",0,20
"2020-07-21","kml_22",0,5
"2020-07-21","kml_25",1,2
"2020-07-21","kml_26",0,2
"2020-07-21","kml_28",0,0
"2020-07-21","kml_29",0,2
"2020-07-21","kml_3",0,4
"2020-07-21","kml_30",0,0
"2020-07-21","kml_33",0,3
"2020-07-21","kml_34",0,3
"2020-07-21","kml_35",0,12
"2020-07-21","kml_36",0,5
"2020-07-21","kml_37",0,1
"2020-07-21","kml_39",0,2
"2020-07-21","kml_4",0,11
"2020-07-21","kml_41",0,3
"2020-07-21","kml_42",0,1
"2020-07-21","kml_43",2,7
"2020-07-21","kml_44",0,0
"2020-07-21","kml_45",0,10
"2020-07-21","kml_46",0,4
"2020-07-21","kml_47",0,7
"2020-07-21","kml_48",0,0
"2020-07-21","kml_49",0,1
"2020-07-21","kml_5",0,3
"2020-07-21","kml_50",0,0
"2020-07-21","kml_51",0,4
"2020-07-21","kml_52",0,4
"2020-07-21","kml_53",0,10
"2020-07-21","kml_54",0,4
"2020-07-21","kml_55",0,9
"2020-07-21","kml_6",0,0
"2020-07-21","kml_8",0,2
"2020-07-21","kml_9",0,2
"2020-07-22","kml_1",0,6
"2020-07-22","kml_10",0,1
"2020-07-22","kml_11",0,2
"2020-07-22","kml_12",0,22
"2020-07-22","kml_13",0,6
"2020-07-22","kml_14",0,1
"2020-07-22","kml_15",0,1
"2020-07-22","kml_16",0,2
"2020-07-22","kml_17",0,2
"2020-07-22","kml_18",0,4
"2020-07-22","kml_19",0,6
"2020-07-22","kml_2",0,17
"2020-07-22","kml_20",0,0
"2020-07-22","kml_21",0,20
"2020-07-22","kml_22",0,5
"2020-07-22","kml_25",0,2
"2020-07-22","kml_26",0,2
"2020-07-22","kml_28",0,0
"2020-07-22","kml_29",0,2
"2020-07-22","kml_3",0,4
"2020-07-22","kml_30",0,0
"2020-07-22","kml_33",0,3
"2020-07-22","kml_34",0,3
"2020-07-22","kml_35",0,12
"2020-07-22","kml_36",0,5
"2020-07-22","kml_37",0,1
"2020-07-22","kml_39",0,2
"2020-07-22","kml_4",0,11
"2020-07-22","kml_41",0,3
"2020-07-22","kml_42",0,1
"2020-07-22","kml_43",0,7
"2020-07-22","kml_44",0,0
"2020-07-22","kml_45",0,10
"2020-07-22","kml_46",0,4
"2020-07-22","kml_47",0,7
"2020-07-22","kml_48",0,0
"2020-07-22","kml_49",0,1
"2020-07-22","kml_5",2,5
"2020-07-22","kml_50",0,0
"2020-07-22","kml_51",0,4
"2020-07-22","kml_52",0,4
"2020-07-22","kml_53",0,10
"2020-07-22","kml_54",0,4
"2020-07-22","kml_55",0,9
"2020-07-22","kml_6",0,0
"2020-07-22","kml_8",0,2
"2020-07-22","kml_9",0,2
"2020-07-23","kml_1",0,6
"2020-07-23","kml_10",0,1
"2020-07-23","kml_11",0,2
"2020-07-23","kml_12",0,22
"2020-07-23","kml_13",0,6
"2020-07-23","kml_14",0,1
"2020-07-23","kml_15",0,1
"2020-07-23","kml_16",0,2
"2020-07-23","kml_17",0,2
"2020-07-23","kml_18",0,4
"2020-07-23","kml_19",0,6
"2020-07-23","kml_2",0,17
"2020-07-23","kml_20",0,0
"2020-07-23","kml_21",0,20
"2020-07-23","kml_22",0,5
"2020-07-23","kml_25",1,3
"2020-07-23","kml_26",0,2
"2020-07-23","kml_28",0,0
"2020-07-23","kml_29",0,2
"2020-07-23","kml_3",0,4
"2020-07-23","kml_30",0,0
"2020-07-23","kml_33",0,3
"2020-07-23","kml_34",0,3
"2020-07-23","kml_35",0,12
"2020-07-23","kml_36",0,5
"2020-07-23","kml_37",0,1
"2020-07-23","kml_39",0,2
"2020-07-23","kml_4",0,11
"2020-07-23","kml_41",0,3
"2020-07-23","kml_42",0,1
"2020-07-23","kml_43",0,7
"2020-07-23","kml_44",0,0
"2020-07-23","kml_45",0,10
"2020-07-23","kml_46",0,4
"2020-07-23","kml_47",0,7
"2020-07-23","kml_48",0,0
"2020-07-23","kml_49",0,1
"2020-07-23","kml_5",0,5
"2020-07-23","kml_50",0,0
"2020-07-23","kml_51",0,4
"2020-07-23","kml_52",0,4
"2020-07-23","kml_53",0,10
"2020-07-23","kml_54",0,4
"2020-07-23","kml_55",0,9
"2020-07-23","kml_6",0,0
"2020-07-23","kml_8",0,2
"2020-07-23","kml_9",0,2
"2020-07-24","kml_1",0,6
"2020-07-24","kml_10",0,1
"2020-07-24","kml_11",0,2
"2020-07-24","kml_12",0,22
"2020-07-24","kml_13",0,6
"2020-07-24","kml_14",0,1
"2020-07-24","kml_15",0,1
"2020-07-24","kml_16",0,2
"2020-07-24","kml_17",0,2
"2020-07-24","kml_18",0,4
"2020-07-24","kml_19",0,6
"2020-07-24","kml_2",0,17
"2020-07-24","kml_20",0,0
"2020-07-24","kml_21",0,20
"2020-07-24","kml_22",0,5
"2020-07-24","kml_25",0,3
"2020-07-24","kml_26",0,2
"2020-07-24","kml_28",0,0
"2020-07-24","kml_29",0,2
"2020-07-24","kml_3",0,4
"2020-07-24","kml_30",0,0
"2020-07-24","kml_33",0,3
"2020-07-24","kml_34",0,3
"2020-07-24","kml_35",0,12
"2020-07-24","kml_36",0,5
"2020-07-24","kml_37",0,1
"2020-07-24","kml_39",0,2
"2020-07-24","kml_4",0,11
"2020-07-24","kml_41",0,3
"2020-07-24","kml_42",0,1
"2020-07-24","kml_43",0,7
"2020-07-24","kml_44",0,0
"2020-07-24","kml_45",0,10
"2020-07-24","kml_46",0,4
"2020-07-24","kml_47",0,7
"2020-07-24","kml_48",0,0
"2020-07-24","kml_49",0,1
"2020-07-24","kml_5",0,5
"2020-07-24","kml_50",0,0
"2020-07-24","kml_51",0,4
"2020-07-24","kml_52",0,4
"2020-07-24","kml_53",0,10
"2020-07-24","kml_54",0,4
"2020-07-24","kml_55",1,10
"2020-07-24","kml_6",0,0
"2020-07-24","kml_8",0,2
"2020-07-24","kml_9",0,2
"2020-07-25","kml_1",0,6
"2020-07-25","kml_10",0,1
"2020-07-25","kml_11",0,2
"2020-07-25","kml_12",0,22
"2020-07-25","kml_13",0,6
"2020-07-25","kml_14",0,1
"2020-07-25","kml_15",0,1
"2020-07-25","kml_16",0,2
"2020-07-25","kml_17",0,2
"2020-07-25","kml_18",0,4
"2020-07-25","kml_19",0,6
"2020-07-25","kml_2",0,17
"2020-07-25","kml_20",0,0
"2020-07-25","kml_21",1,21
"2020-07-25","kml_22",0,5
"2020-07-25","kml_25",0,3
"2020-07-25","kml_26",0,2
"2020-07-25","kml_28",0,0
"2020-07-25","kml_29",0,2
"2020-07-25","kml_3",0,4
"2020-07-25","kml_30",0,0
"2020-07-25","kml_33",0,3
"2020-07-25","kml_34",0,3
"2020-07-25","kml_35",1,13
"2020-07-25","kml_36",0,5
"2020-07-25","kml_37",0,1
"2020-07-25","kml_39",0,2
"2020-07-25","kml_4",0,11
"2020-07-25","kml_41",0,3
"2020-07-25","kml_42",0,1
"2020-07-25","kml_43",0,7
"2020-07-25","kml_44",0,0
"2020-07-25","kml_45",0,10
"2020-07-25","kml_46",0,4
"2020-07-25","kml_47",2,9
"2020-07-25","kml_48",0,0
"2020-07-25","kml_49",0,1
"2020-07-25","kml_5",1,6
"2020-07-25","kml_50",0,0
"2020-07-25","kml_51",0,4
"2020-07-25","kml_52",0,4
"2020-07-25","kml_53",0,10
"2020-07-25","kml_54",0,4
"2020-07-25","kml_55",0,10
"2020-07-25","kml_6",0,0
"2020-07-25","kml_8",0,2
"2020-07-25","kml_9",1,3
"2020-07-26","kml_1",0,6
"2020-07-26","kml_10",0,1
"2020-07-26","kml_11",0,2
"2020-07-26","kml_12",0,22
"2020-07-26","kml_13",0,6
"2020-07-26","kml_14",0,1
"2020-07-26","kml_15",0,1
"2020-07-26","kml_16",0,2
"2020-07-26","kml_17",0,2
"2020-07-26","kml_18",0,4
"2020-07-26","kml_19",0,6
"2020-07-26","kml_2",0,17
"2020-07-26","kml_20",0,0
"2020-07-26","kml_21",0,21
"2020-07-26","kml_22",0,5
"2020-07-26","kml_25",0,3
"2020-07-26","kml_26",0,2
"2020-07-26","kml_28",0,0
"2020-07-26","kml_29",0,2
"2020-07-26","kml_3",0,4
"2020-07-26","kml_30",0,0
"2020-07-26","kml_33",0,3
"2020-07-26","kml_34",0,3
"2020-07-26","kml_35",1,14
"2020-07-26","kml_36",0,5
"2020-07-26","kml_37",0,1
"2020-07-26","kml_39",0,2
"2020-07-26","kml_4",0,11
"2020-07-26","kml_41",0,3
"2020-07-26","kml_42",0,1
"2020-07-26","kml_43",0,7
"2020-07-26","kml_44",0,0
"2020-07-26","kml_45",0,10
"2020-07-26","kml_46",0,4
"2020-07-26","kml_47",0,9
"2020-07-26","kml_48",0,0
"2020-07-26","kml_49",0,1
"2020-07-26","kml_5",0,6
"2020-07-26","kml_50",0,0
"2020-07-26","kml_51",0,4
"2020-07-26","kml_52",0,4
"2020-07-26","kml_53",0,10
"2020-07-26","kml_54",0,4
"2020-07-26","kml_55",0,10
"2020-07-26","kml_6",0,0
"2020-07-26","kml_8",0,2
"2020-07-26","kml_9",1,4
"2020-07-27","kml_1",0,6
"2020-07-27","kml_10",0,1
"2020-07-27","kml_11",0,2
"2020-07-27","kml_12",0,22
"2020-07-27","kml_13",0,6
"2020-07-27","kml_14",0,1
"2020-07-27","kml_15",0,1
"2020-07-27","kml_16",0,2
"2020-07-27","kml_17",0,2
"2020-07-27","kml_18",0,4
"2020-07-27","kml_19",0,6
"2020-07-27","kml_2",0,17
"2020-07-27","kml_20",0,0
"2020-07-27","kml_21",0,21
"2020-07-27","kml_22",0,5
"2020-07-27","kml_25",0,3
"2020-07-27","kml_26",0,2
"2020-07-27","kml_28",0,0
"2020-07-27","kml_29",0,2
"2020-07-27","kml_3",0,4
"2020-07-27","kml_30",0,0
"2020-07-27","kml_33",0,3
"2020-07-27","kml_34",0,3
"2020-07-27","kml_35",0,14
"2020-07-27","kml_36",0,5
"2020-07-27","kml_37",0,1
"2020-07-27","kml_39",0,2
"2020-07-27","kml_4",0,11
"2020-07-27","kml_41",0,3
"2020-07-27","kml_42",0,1
"2020-07-27","kml_43",0,7
"2020-07-27","kml_44",0,0
"2020-07-27","kml_45",0,10
"2020-07-27","kml_46",0,4
"2020-07-27","kml_47",0,9
"2020-07-27","kml_48",0,0
"2020-07-27","kml_49",0,1
"2020-07-27","kml_5",1,7
"2020-07-27","kml_50",0,0
"2020-07-27","kml_51",0,4
"2020-07-27","kml_52",0,4
"2020-07-27","kml_53",0,10
"2020-07-27","kml_54",0,4
"2020-07-27","kml_55",0,10
"2020-07-27","kml_6",0,0
"2020-07-27","kml_8",0,2
"2020-07-27","kml_9",0,4
"2020-07-28","kml_1",0,6
"2020-07-28","kml_10",0,1
"2020-07-28","kml_11",0,2
"2020-07-28","kml_12",0,22
"2020-07-28","kml_13",1,7
"2020-07-28","kml_14",0,1
"2020-07-28","kml_15",0,1
"2020-07-28","kml_16",0,2
"2020-07-28","kml_17",1,3
"2020-07-28","kml_18",0,4
"2020-07-28","kml_19",0,6
"2020-07-28","kml_2",0,17
"2020-07-28","kml_20",0,0
"2020-07-28","kml_21",1,22
"2020-07-28","kml_22",0,5
"2020-07-28","kml_25",0,3
"2020-07-28","kml_26",0,2
"2020-07-28","kml_28",0,0
"2020-07-28","kml_29",0,2
"2020-07-28","kml_3",0,4
"2020-07-28","kml_30",0,0
"2020-07-28","kml_33",0,3
"2020-07-28","kml_34",0,3
"2020-07-28","kml_35",0,14
"2020-07-28","kml_36",0,5
"2020-07-28","kml_37",0,1
"2020-07-28","kml_39",0,2
"2020-07-28","kml_4",0,11
"2020-07-28","kml_41",0,3
"2020-07-28","kml_42",0,1
"2020-07-28","kml_43",0,7
"2020-07-28","kml_44",0,0
"2020-07-28","kml_45",0,10
"2020-07-28","kml_46",0,4
"2020-07-28","kml_47",0,9
"2020-07-28","kml_48",0,0
"2020-07-28","kml_49",0,1
"2020-07-28","kml_5",0,7
"2020-07-28","kml_50",0,0
"2020-07-28","kml_51",0,4
"2020-07-28","kml_52",0,4
"2020-07-28","kml_53",0,10
"2020-07-28","kml_54",0,4
